,Common_Name,Scientific_Name,Tree_Height,Aboveground_Biomass,Live_Crown_Leaves,Tree_Branches,Tree_Bark,Tree_Stem,DBH,Crown_Diameter,Total_Aboveground_Carbon,Foliage_Biomass,Foliage_Leaves,Wood_Density
822,Cherry,Prunus avium,25.5338910255476,173.319955565967,298.999577455688,357.43122335989,184.86738242209,-11.5474268561229,54.0539522603705,6.98297931390449,86.6599777829833,145.703517703805,706.834843056276,0.72
823,Redwood,Sequoia sempervirens,21.4424966171184,1077.73317298852,253.548678541556,686.704523768276,372.654064744711,705.079108243808,58.24471814188,5.64929432410961,538.86658649426,99.8205203493126,403.00448796479,0.48
824,Fir,Abies alba,31.8541052615528,1868.61182351131,368.906835941598,565.758127393201,90.9274012222886,1777.68442228902,65.8079720043849,4.58637249364592,934.305911755655,71.0419942159206,69.8589503299445,0.42
825,Pine,Pinus sylvestris,23.1621103509089,1025.8011220023,39.7850397112779,791.043079923838,365.610566660762,660.190555341542,58.8201128953844,3.687967010472,512.900561001152,141.444938082714,381.431822350714,0.45
826,Beech,Fagus sylvatica,24.8302285292065,1520.09654839057,14.5656008087099,777.918506367132,126.136890389025,1393.95965800155,45.6299679548051,7.3522788589588,760.048274195287,112.751698622014,550.429217435885,0.67
827,Cedar,Cedrus libani,27.1001118770484,794.590722862631,26.4263816154562,630.46060251072,458.991989120841,335.59873374179,50.1974896925201,4.09964280640844,397.295361431316,107.525557314511,733.550832350738,0.56
828,Oak,Quercus robur,39.9423032618731,1248.17457287572,200.999216393102,280.026268982328,407.025172710419,841.149400165305,67.560064761162,11.6228230957591,624.087286437862,187.904315907508,422.980659012683,0.7
829,Hemlock,Tsuga canadensis,24.5771843571173,405.602090270258,383.366308924742,785.391489765607,147.341595441103,258.260494829156,74.6185450610301,8.31725492120074,202.801045135129,177.669983222149,789.380550896749,0.45
830,Redwood,Sequoia sempervirens,33.2027333666796,1430.89119340293,333.970485690515,905.431639624294,384.26496759057,1046.62622581236,64.8499439866766,10.0719962871654,715.445596701466,19.4997647963464,809.529966546688,0.48
831,Larch,Larix decidua,28.5430102151947,1387.4518049648,289.990415060893,599.498846859206,20.6227023154497,1366.82910264935,65.3115676601577,6.96362246245185,693.725902482402,126.83853501454,176.600924809463,0.59
832,Beech,Fagus sylvatica,23.9624784518257,752.738164574839,435.515946624801,973.60493442975,295.034201778471,457.703962796368,43.062768513075,8.52259797837769,376.36908228742,103.074143168051,334.449967532419,0.67
833,Pine,Pinus sylvestris,22.8116891040999,939.137515239418,289.839529506862,668.831852765288,239.447326436639,699.690188802779,66.8784276235536,5.85590178733889,469.568757619709,71.7533230921254,903.682678076439,0.45
834,Spruce,Picea abies,32.9536721992223,867.481449013576,408.695141759235,792.668346769642,329.125263541937,538.356185471639,71.7223062710918,9.52513046662307,433.740724506788,155.700731016695,181.709683488589,0.43
835,Walnut,Juglans regia,24.5134434767681,1080.97470914945,334.826267452445,515.029724512715,150.697022043169,930.277687106282,40.3450761214312,3.24254108060591,540.487354574725,190.297717461362,972.005723661277,0.61
836,Yew,Taxus baccata,25.6049796091689,574.184317374602,159.129193669651,698.117519612424,422.73745868355,151.446858691052,49.8019008952172,7.44247313608904,287.092158687301,116.099183924962,471.903787367046,0.64
837,Pine,Pinus sylvestris,34.9896697079306,1523.37252723519,60.6733627873473,678.212797734886,417.21104696393,1106.16148027126,72.7592635364855,11.4851318355933,761.686263617594,182.858530741651,364.413893979508,0.45
838,Cedar,Cedrus libani,29.4960724582505,1845.05586395971,283.113727797754,79.0604330715723,101.446050107479,1743.60981385224,62.543641863666,3.86276454381102,922.527931979857,68.8882277510129,643.535547645297,0.56
839,Oak,Quercus robur,21.2687523375499,626.576599641703,87.1990603674203,626.480065344367,251.574397049844,375.002202591859,49.8533297081174,5.33865051648897,313.288299820852,58.7788804061711,282.137439202052,0.7
840,Maple,Acer saccharum,25.639533472775,762.782508996315,117.833665467333,925.961082940921,126.389763355255,636.39274564106,41.8129705997411,4.69578028597575,381.391254498158,111.268938169815,915.666464809328,0.71
841,Fir,Abies alba,27.3184138363492,1316.77524596453,458.109643091448,658.426268922631,360.801867134869,955.973378829658,60.7107940029889,4.62746316490818,658.387622982264,112.718082079664,139.762062544469,0.42
842,Fir,Abies alba,48.6762640229126,429.681244795211,33.555730432272,976.356572320219,480.386862456799,-50.7056176615879,81.2449460110912,15.2874849261548,214.840622397605,165.043374923989,961.719741194975,0.42
843,Yew,Taxus baccata,27.350872028897,1658.75539367553,244.586812744383,728.971970232669,440.977476425469,1217.77791725006,44.1570141818557,4.53901221921935,829.377696837764,19.6858102758415,213.120771106333,0.64
844,Cherry,Prunus avium,20.6928251923688,1294.27724897396,385.452161142603,663.550692878198,177.056092396379,1117.22115657758,44.9891248963608,3.7100079348413,647.138624486979,10.6987990881316,968.741160829086,0.72
845,Beech,Fagus sylvatica,22.8402779345722,771.432330831885,358.067536535673,281.918499805033,87.1919606998563,684.240370132029,66.1331415539872,4.0738857494721,385.716165415943,23.5403054812923,930.737979430705,0.67
846,Oak,Quercus robur,24.0020500498013,525.848621292971,230.853639605921,941.261684673373,436.439608819783,89.4090124731883,47.0558253441655,7.21460811316093,262.924310646486,171.361686927266,911.502452602144,0.7
847,Pine,Pinus sylvestris,23.4858833026595,778.187721897848,452.519360855222,428.972601925489,230.149016492069,548.038705405779,59.7784540095255,5.23886900489152,389.093860948924,135.713988456409,964.193610241637,0.45
848,Spruce,Picea abies,25.8674325672947,1331.18733568117,235.237136203796,176.927195559256,166.825451180339,1164.36188450083,65.585204869536,8.16420424190247,665.593667840585,81.4551197667606,208.564286469482,0.43
849,Fir,Abies alba,37.3790007398291,1696.23462297022,448.681442169473,532.624055782799,32.2711261361837,1663.96349683404,78.7969887275477,6.83440891977782,848.117311485112,45.8873909362592,219.197461742442,0.42
850,Redwood,Sequoia sempervirens,21.0995253201475,810.248905327171,96.9793064380065,440.167162683792,77.0536258071661,733.195279520005,45.969354794205,3.50371707946028,405.124452663586,99.3666195450351,608.964260632638,0.48
851,Willow,Salix alba,27.4498027194397,1332.92090711184,493.482868119609,344.693035329692,229.334180280566,1103.58672683127,41.8427989786144,6.51883371762682,666.460453555919,137.413442838006,206.415567186195,0.47
852,Maple,Acer saccharum,26.1608859405524,1245.06724586245,422.20593146747,390.880005271174,271.785783432424,973.281462430023,47.5119109260078,9.45282174408906,622.533622931223,112.766100245062,149.887300247792,0.71
853,Cherry,Prunus avium,26.9722900016023,1939.74037847947,119.765539688524,98.5388598288409,129.77876573801,1809.96161274146,46.9230211366298,11.8501460302908,969.870189239737,68.1817538873293,91.7587643722072,0.72
854,Ash,Fraxinus excelsior,30.0321276265297,703.611397137865,454.534289510921,580.132225446869,85.1705791428685,618.440817994997,71.4459106287487,6.07801209375585,351.805698568933,106.231394996867,306.071620632429,0.67
855,Poplar,Populus tremula,44.5899997830576,199.333421257325,409.580304578412,846.894502430223,457.498530335724,-258.1651090784,89.0852145882866,10.3671011805389,99.6667106286623,67.6288568438031,900.387529435102,0.42
856,Oak,Quercus robur,26.196107034741,313.25648559723,285.684183323756,671.599789417814,165.324528478086,147.931957119144,44.191255758342,7.16254854916017,156.628242798615,56.1102367844433,336.66765402304,0.7
857,Maple,Acer saccharum,35.0434815658589,1667.44746174663,125.798513314221,128.691551275551,217.65337806195,1449.79408368468,66.7335779958638,8.87646041977294,833.723730873317,154.393292265013,248.517090408131,0.71
858,Fir,Abies alba,22.1716505045184,1202.2272414295,51.9326353888027,630.453956662677,454.458615444601,747.7686259849,50.3740849899316,4.18215980809837,601.11362071475,39.8683278495446,882.849747152068,0.42
859,Oak,Quercus robur,24.085293923449,746.783943916671,491.043985497672,263.836784742307,112.303341850638,634.480602066033,49.0653248894548,5.34458408588745,373.391971958335,177.819557581097,695.805082342122,0.7
860,Birch,Betula pendula,31.4552649645071,1528.76833342016,75.0085836020298,366.940912557766,375.963907204568,1152.80442621559,78.4057168575566,10.1339322343121,764.384166710079,70.9449912444688,988.451367011294,0.67
861,Spruce,Picea abies,28.0594348433046,690.467014326714,38.9760549599305,895.403342472855,110.524827390909,579.942186935805,46.8024391529272,13.2426620900141,345.233507163357,96.2243754859082,185.953974514268,0.43
862,Ash,Fraxinus excelsior,20.4810558217893,685.648151184432,240.428876443766,369.77058154298,140.157878734171,545.490272450261,43.7785765477588,5.68627066966668,342.824075592216,102.960806575138,662.294606363866,0.67
863,Fir,Abies alba,32.9607939394812,883.474317146465,68.5021935845725,572.273438249249,468.284887485206,415.189429661259,76.1223437663752,6.64505547634894,441.737158573233,126.519242427312,160.604718932882,0.42
864,Redwood,Sequoia sempervirens,23.0218909702762,1923.5357288504,453.76492216019,120.030278922059,329.667408503592,1593.86832034681,54.928042585407,9.80493181304218,961.767864425201,24.4356158329174,539.951787167229,0.48
865,Willow,Salix alba,24.278215336382,298.217136738822,206.152343654539,622.009300778154,227.176360450685,71.0407762881368,42.2769201514739,3.62222637620227,149.108568369411,162.567014226224,763.106273603626,0.47
866,Larch,Larix decidua,43.6836869019156,1108.24372253846,95.4159742337652,622.196079278365,118.51168487221,989.732037666254,97.1839350161392,12.0621198769811,554.121861269232,83.160564082209,904.929824790452,0.59
867,Willow,Salix alba,42.6192098987919,855.915927793831,104.029472363181,969.770551286638,207.339603900909,648.576323892921,71.2544122447082,9.40988950573051,427.957963896915,36.0547268390656,663.736222323496,0.47
868,Cedar,Cedrus libani,28.6063561125551,330.024021258578,164.122978106607,310.175316559616,100.087644010782,229.936377247795,63.0525918669552,8.56853451656568,165.012010629289,65.4627469205298,163.39752896456,0.56
869,Oak,Quercus robur,25.4946104106712,869.715083017945,120.996362320147,532.057116017677,196.380878724158,673.334204293787,66.9253331635105,5.22230492268039,434.857541508973,118.262450727634,947.810569161084,0.7
870,Locust,Robinia pseudoacacia,34.3861683783167,492.880771751516,205.758598218672,337.831450928934,492.252722121775,0.628049629740417,74.0639282656275,10.283740784094,246.440385875758,133.124847456347,405.639312125277,0.69
871,Ash,Fraxinus excelsior,32.7132345762098,1948.73387378175,491.432386413217,579.721360036638,108.102396354079,1840.63147742767,58.691327514948,7.63137401197239,974.366936890874,34.8174741794355,626.385700539686,0.67
872,Ash,Fraxinus excelsior,22.5151677214866,443.468212056905,226.541144719813,962.012796860654,325.373106598854,118.095105458051,48.6849762000519,4.47395283715228,221.734106028453,173.66651436314,840.265321428888,0.67
873,Cherry,Prunus avium,30.5934888723727,1376.43671373371,495.001701253932,369.154045870528,267.419883422554,1109.01683031116,61.4940871217672,7.48141139671342,688.218356866855,26.2590548954904,140.994147828314,0.72
874,Cypress,Cupressus sempervirens,26.2467423710437,1771.56771221198,417.411075881682,217.353985644877,29.2883282154799,1742.2793839965,64.8309366364634,6.17189247950788,885.783856105991,25.4157935269177,291.890715342015,0.47
875,Walnut,Juglans regia,30.2948902175959,136.127560329624,302.713326229714,724.914012674708,264.511350393295,-128.383790063672,78.8128805607986,8.68132321172907,68.0637801648118,28.2131698308513,654.742377984803,0.61
876,Larch,Larix decidua,40.7141805911257,1170.6657361472,314.282369425055,995.594728866126,486.003234349191,684.662501798011,73.7720415383769,11.0394658584624,585.332868073601,147.158493087627,342.945343628526,0.59
877,Cypress,Cupressus sempervirens,23.8755894236151,1854.50015240349,447.066155194771,77.7947325725108,479.498310536146,1375.00184186734,65.2662102006881,5.81807658258618,927.250076201744,152.494153352454,737.038158054929,0.47
878,Locust,Robinia pseudoacacia,40.1679889927455,245.537441782653,283.813347253017,645.314844616223,328.249641433358,-82.7121996507049,77.2095782136824,8.96198832387032,122.768720891327,195.657558871899,391.135758941527,0.69
879,Walnut,Juglans regia,31.4582973203342,221.396727673709,348.135517085902,833.076256152708,379.944481067359,-158.54775339365,58.9677967840631,9.71625700684537,110.698363836855,78.1806872109883,130.027065251488,0.61
880,Poplar,Populus tremula,20.0893659191671,624.421108211391,116.791944573633,175.780394603498,23.0802725255489,601.340835685842,52.2164921507135,4.16309094094073,312.210554105695,149.63988720905,343.509276548866,0.42
881,Locust,Robinia pseudoacacia,20.6488310013448,892.15052286163,285.807866540272,430.742641910911,282.544299922884,609.606222938746,47.2894296837199,8.18791605052463,446.075261430815,173.098616362549,893.128807947505,0.69
882,Oak,Quercus robur,29.2858232791295,638.552917703055,473.647925972473,186.535661621019,478.47635447979,160.076563223265,57.4654008358542,7.38638612894256,319.276458851527,179.402765715495,415.466933685821,0.7
883,Fir,Abies alba,21.1119331418449,627.132082916796,374.793653718662,155.498999170959,264.338081255555,362.794001661241,44.7261948340646,3.82895021460691,313.566041458398,175.513997920789,246.655220002867,0.42
884,Fir,Abies alba,37.4526833322504,1716.0610195715,167.491596660111,189.607202226762,414.126747213304,1301.93427235819,61.8209657513068,5.52127966151561,858.030509785749,130.681515601464,562.519201706164,0.42
885,Cedar,Cedrus libani,28.4512697930522,635.493434336968,116.862542759627,727.199787367135,126.905380710959,508.588053626008,44.0415457917439,5.15348587935214,317.746717168484,139.943082684185,688.806439214386,0.56
886,Oak,Quercus robur,22.9708306068766,1985.28213447426,137.589129693806,299.370973207988,281.937990486622,1703.34414398763,41.95939089295,7.35781394421866,992.641067237128,32.7177046658471,337.221950176172,0.7
887,Fir,Abies alba,22.7356692183115,274.389250390232,368.300424437039,217.520933435299,430.376637727022,-155.987387336791,58.6580093019102,11.4286209805734,137.194625195116,43.5678457096219,639.480015204754,0.42
888,Spruce,Picea abies,30.0185084679132,1121.2458104128,191.067980492953,216.360605659429,299.637609273195,821.608201139607,54.202169261459,3.31952196125795,560.622905206401,117.563312822022,187.612827820703,0.43
889,Birch,Betula pendula,25.9154381820733,1793.04313999601,105.440641695168,62.1557274251245,359.28600050509,1433.75713949092,50.1865505396255,8.06290245305419,896.521569998004,44.89684517961,729.464754799847,0.67
890,Beech,Fagus sylvatica,24.8301467701157,1801.35263274424,441.344490465708,569.485494156834,326.880720965564,1474.47191177867,42.6880054346781,5.3381689055156,900.676316372119,132.825517097954,448.310736613348,0.67
891,Walnut,Juglans regia,25.8956686494241,1818.62414558418,452.510409702081,192.371973663103,31.5332410484552,1787.09090453573,50.8039026627697,11.0783881745857,909.31207279209,83.2359533826821,494.519076962024,0.61
892,Oak,Quercus robur,27.0094134793995,1155.19341712352,322.383795173373,220.533571823034,196.266343593597,958.927073529921,47.0863102321924,5.43442337561336,577.596708561759,134.731067088433,751.795197278261,0.7
893,Cherry,Prunus avium,30.7639717078789,436.931858374737,438.307022480294,807.885747333057,269.406425878406,167.525432496332,70.1564991857455,5.46279983937591,218.465929187369,57.5552068115212,467.460218223277,0.72
